codigoInterno,Nom Reducido,idItem,idTipoIVA,idTipoIVA,idCategoria,IDSubRubro,Codigo_de_Envase_asociado,Porc_de_Impuesto_Interno,precio_final,FechaUltimoPrecio,FechaUltimoPrecio,descrip reducida,Eliminacion_de_item,Tipo de Unidad,Unidad,Dias_de_Vencimiento,Tamanio de Letra,FechaUltimoPrecio,FechaUltimoPrecio,Codigo_Adicional,Permite_Modif_Descripcion,Precio adicional de venta con IVA,Codigo de Plantilla de Etiqueta,Codigo de IVA Diferencial,UltimoPrecio,Precio_de_Oferta_Etiquetas,IDProducto,Codigo_de_envase_asociado_ERP,Monto_de_Impuesto_Interno,idTipoIVA,idTipoIVA,Aplica_Percepcion_5329,Costo _el_articulo,idProveedor,IDRubro,idMarca,Fecha Inicio,Fecha Fin
13278,REMINYL ER 8 mg caps.x 28,0,1,1,0,0,0,0,"100261,18",13/12/2024,13/12/2024,REMINYL ER 8 mg caps.x 28,N,1,1,5,0,13/12/2024,13/12/2024,*,N,0,-1,0,"72653,029", ,1012700013, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
13279,REMINYL ER 16 mg caps.x 28,0,1,1,0,0,0,0,"152727,7",13/12/2024,13/12/2024,REMINYL ER 16 mg caps.x 28,N,1,1,5,0,13/12/2024,13/12/2024,*,N,0,-1,0,"110672,246", ,1012700014, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
13280,DUROGESIC D-TRANS 25 mcg/h parch.matriz.x5,0,1,1,0,0,0,0,"117649,23",13/12/2024,13/12/2024,DUROGESIC D-TRANS 25 mcg/h parch.matriz.x5,N,1,1,5,0,13/12/2024,13/12/2024,*,N,0,-1,0,"85253,065", ,1012700015, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
13281,DUROGESIC D-TRANS 50 mcg/h parch.matriz.x5,0,1,1,0,0,0,0,"211759,27",13/12/2024,13/12/2024,DUROGESIC D-TRANS 50 mcg/h parch.matriz.x5,N,1,1,5,0,13/12/2024,13/12/2024,*,N,0,-1,0,"153448,746", ,1012700016, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
13282,INVEGA 3 mg comp.lib.prol.x 28,0,1,1,0,0,0,0,"186518,02",13/12/2024,13/12/2024,INVEGA 3 mg comp.lib.prol.x 28,N,1,1,5,0,13/12/2024,13/12/2024,*,N,0,-1,0,"135157,986", ,1012700018, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
13283,INVEGA 6 mg comp.lib.prol.x 28,0,1,1,0,0,0,0,"202779,71",13/12/2024,13/12/2024,INVEGA 6 mg comp.lib.prol.x 28,N,1,1,5,0,13/12/2024,13/12/2024,*,N,0,-1,0,"146941,819", ,1012700019, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
13284,TRAMACET comp.x 20,0,1,1,0,0,0,0,"26376,57",13/12/2024,13/12/2024,TRAMACET comp.x 20,N,1,1,5,0,13/12/2024,13/12/2024,*,N,0,-1,0,"19113,457", ,1012700020, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
13286,CONCERTA 18 mg comp.x 30,0,1,1,0,0,0,0,"111453,91",13/12/2024,13/12/2024,CONCERTA 18 mg comp.x 30,N,1,1,5,0,13/12/2024,13/12/2024,*,N,0,-1,0,"80763,703", ,1012700023, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
13287,CONCERTA 36 mg comp.x 30,0,1,1,0,0,0,0,"159408,83",13/12/2024,13/12/2024,CONCERTA 36 mg comp.x 30,N,1,1,5,0,13/12/2024,13/12/2024,*,N,0,-1,0,"115513,645", ,1012700024, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
13288,CONCERTA 54 mg comp.x 30,0,1,1,0,0,0,0,"216743,33",13/12/2024,13/12/2024,CONCERTA 54 mg comp.x 30,N,1,1,5,0,13/12/2024,13/12/2024,*,N,0,-1,0,"157060,384", ,1012700025, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
13289,INVEGA SUSTENNA 100 mg/1 ml jga.prell.,0,1,1,0,0,0,0,"800661,22",13/12/2024,13/12/2024,INVEGA SUSTENNA 100 mg/1 ml jga.prell.,N,1,1,5,0,13/12/2024,13/12/2024,*,N,0,-1,0,"580189,29", ,1012700026, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
13290,INVEGA SUSTENNA 150 mg/1.5 ml jga.prell.,0,1,1,0,0,0,0,"800661,22",13/12/2024,13/12/2024,INVEGA SUSTENNA 150 mg/1.5 ml jga.prell.,N,1,1,5,0,13/12/2024,13/12/2024,*,N,0,-1,0,"580189,29", ,1012700027, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
13291,INVEGA SUSTENNA 50 mg/0.5 ml jga.prell.,0,1,1,0,0,0,0,"426957,21",13/12/2024,13/12/2024,INVEGA SUSTENNA 50 mg/0.5 ml jga.prell.,N,1,1,5,0,13/12/2024,13/12/2024,*,N,0,-1,0,"309389,283", ,1012700028, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
13292,INVEGA SUSTENNA 75 mg/0.75 ml jga.prell.,0,1,1,0,0,0,0,"629445,44",13/12/2024,13/12/2024,INVEGA SUSTENNA 75 mg/0.75 ml jga.prell.,N,1,1,5,0,13/12/2024,13/12/2024,*,N,0,-1,0,"456119,884", ,1012700029, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
13293,HALOPIDOL 2 mg/ml sol.oral x 30 ml,0,1,1,0,0,0,0,"15676,14",13/12/2024,13/12/2024,HALOPIDOL 2 mg/ml sol.oral x 30 ml,N,1,1,5,0,13/12/2024,13/12/2024,*,N,0,-1,0,"11359,522", ,1012700030, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
13294,INVOKANA 100 mg comp.x 30,0,1,1,0,0,0,0,"99364,86",13/12/2024,13/12/2024,INVOKANA 100 mg comp.x 30,N,1,1,5,0,13/12/2024,13/12/2024,*,N,0,-1,0,"72003,522", ,1012700031, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
13295,INVOKANA 300 mg comp.x 30,0,1,1,0,0,0,0,"99364,86",13/12/2024,13/12/2024,INVOKANA 300 mg comp.x 30,N,1,1,5,0,13/12/2024,13/12/2024,*,N,0,-1,0,"72003,522", ,1012700032, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
13296,DACOGEN 50 mg f.a.x 1,0,1,1,0,0,0,0,"4957155,44",13/12/2024,13/12/2024,DACOGEN 50 mg f.a.x 1,N,1,1,5,0,13/12/2024,13/12/2024,*,N,0,-1,0,"3592141,623", ,1012700033, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
13297,IMBRUVICA 140 mg caps.x 120,0,1,1,0,0,0,0,"22862114,57",13/12/2024,13/12/2024,IMBRUVICA 140 mg caps.x 120,N,1,1,5,0,13/12/2024,13/12/2024,*,N,0,-1,0,"16566749,69", ,1012700034, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
13298,IMBRUVICA 140 mg caps.x 90,0,1,1,0,0,0,0,"17146584,98",13/12/2024,13/12/2024,IMBRUVICA 140 mg caps.x 90,N,1,1,5,0,13/12/2024,13/12/2024,*,N,0,-1,0,"12425061,58", ,1012700035, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
13299,INTELENCE 200 mg comp.x 60,0,1,1,0,0,0,0,"2509604,48",13/12/2024,13/12/2024,INTELENCE 200 mg comp.x 60,N,1,1,5,0,13/12/2024,13/12/2024,*,N,0,-1,0,"1818553,971", ,1012700037, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
13300,PREZISTA 150 mg comp.x 240,0,1,1,0,0,0,0,"2538827,05",13/12/2024,13/12/2024,PREZISTA 150 mg comp.x 240,N,1,1,5,0,13/12/2024,13/12/2024,*,N,0,-1,0,"1839729,746", ,1012700039, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
13301,PREZISTA 400 mg comp.x 60,0,1,1,0,0,0,0,"1743400,05",13/12/2024,13/12/2024,PREZISTA 400 mg comp.x 60,N,1,1,5,0,13/12/2024,13/12/2024,*,N,0,-1,0,"1263333,37", ,1012700040, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
13302,PREZISTA 600 mg comp.x 60,0,1,1,0,0,0,0,"2614990,45",13/12/2024,13/12/2024,PREZISTA 600 mg comp.x 60,N,1,1,5,0,13/12/2024,13/12/2024,*,N,0,-1,0,"1894920,616", ,1012700041, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
13303,SIMPONI 100 mg autoiny. x 1,0,1,1,0,0,0,0,"6526364,54",13/12/2024,13/12/2024,SIMPONI 100 mg autoiny. x 1,N,1,1,5,0,13/12/2024,13/12/2024,*,N,0,-1,0,"4729249,667", ,1012700044, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
13304,SIMPONI 50 mg autoiny. x 1,0,1,1,0,0,0,0,"3863959,33",13/12/2024,13/12/2024,SIMPONI 50 mg autoiny. x 1,N,1,1,5,0,13/12/2024,13/12/2024,*,N,0,-1,0,"2799970,529", ,1012700045, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
13305,SIMPONI 50 mg jga.prell. x 1,0,1,1,0,0,0,0,"3863959,33",13/12/2024,13/12/2024,SIMPONI 50 mg jga.prell. x 1,N,1,1,5,0,13/12/2024,13/12/2024,*,N,0,-1,0,"2799970,529", ,1012700046, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
13306,SUBLIMAZE S/CONSERVADOR iny.x 5 x 2 ml,0,1,1,0,0,0,0,"9175,86",13/12/2024,13/12/2024,SUBLIMAZE S/CONSERVADOR iny.x 5 x 2 ml,N,1,1,5,0,13/12/2024,13/12/2024,*,N,0,-1,0,"6649,174", ,1012700048, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
13307,SUBLIMAZE S/CONSERVADOR iny.x 5 x 5 ml,0,1,1,0,0,0,0,"26462,05",13/12/2024,13/12/2024,SUBLIMAZE S/CONSERVADOR iny.x 5 x 5 ml,N,1,1,5,0,13/12/2024,13/12/2024,*,N,0,-1,0,"19175,399", ,1012700049, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
13308,VELCADE 3.5 mg f.a.x 1,0,1,1,0,0,0,0,"5163276,19",13/12/2024,13/12/2024,VELCADE 3.5 mg f.a.x 1,N,1,1,5,0,13/12/2024,13/12/2024,*,N,0,-1,0,"3741504,486", ,1012700051, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
13310,RISPERDAL CONSTA 25 mg vial a.x 1+aguja,0,1,1,0,0,0,0,"213477,61",13/12/2024,13/12/2024,RISPERDAL CONSTA 25 mg vial a.x 1+aguja,N,1,1,5,0,13/12/2024,13/12/2024,*,N,0,-1,0,"154693,92", ,1012700054, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
13311,RISPERDAL CONSTA 37.5 mg vial a.x 1+aguja,0,1,1,0,0,0,0,"314724,12",13/12/2024,13/12/2024,RISPERDAL CONSTA 37.5 mg vial a.x 1+aguja,N,1,1,5,0,13/12/2024,13/12/2024,*,N,0,-1,0,"228060,957", ,1012700055, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
13312,STELARA 45mg/0.5 ml vial+j.prell,0,1,1,0,0,0,0,"10079221,62",13/12/2024,13/12/2024,STELARA 45mg/0.5 ml vial+j.prell,N,1,1,5,0,13/12/2024,13/12/2024,*,N,0,-1,0,"7303783,783", ,1012700056, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
13313,SIMPONI IV 50 mg vial x 1 x 4 ml,0,1,1,0,0,0,0,"2575970,36",13/12/2024,13/12/2024,SIMPONI IV 50 mg vial x 1 x 4 ml,N,1,1,5,0,13/12/2024,13/12/2024,*,N,0,-1,0,"1866645,188", ,1012700057, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
13314,DARZALEX 100 mg/5 ml vial x 1,0,1,1,0,0,0,0,"1402976,92",13/12/2024,13/12/2024,DARZALEX 100 mg/5 ml vial x 1,N,1,1,5,0,13/12/2024,13/12/2024,*,N,0,-1,0,"1016649,942", ,1012700062, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
13315,DARZALEX 400 mg/20 ml vial x 1,0,1,1,0,0,0,0,"5422121,52",13/12/2024,13/12/2024,DARZALEX 400 mg/20 ml vial x 1,N,1,1,5,0,13/12/2024,13/12/2024,*,N,0,-1,0,"3929073,565", ,1012700063, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
13316,INVEGA TRINZA 175 mg jga.prell.x 1,0,1,1,0,0,0,0,"1280869,11",13/12/2024,13/12/2024,INVEGA TRINZA 175 mg jga.prell.x 1,N,1,1,5,0,13/12/2024,13/12/2024,*,N,0,-1,0,"928166,022", ,1012700064, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
13317,INVEGA TRINZA 263 mg jga.prell.x 1,0,1,1,0,0,0,0,"1888335,87",13/12/2024,13/12/2024,INVEGA TRINZA 263 mg jga.prell.x 1,N,1,1,5,0,13/12/2024,13/12/2024,*,N,0,-1,0,"1368359,326", ,1012700065, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
13318,INVEGA TRINZA 350 mg jga.prell.x 1,0,1,1,0,0,0,0,"2401981,56",13/12/2024,13/12/2024,INVEGA TRINZA 350 mg jga.prell.x 1,N,1,1,5,0,13/12/2024,13/12/2024,*,N,0,-1,0,"1740566,348", ,1012700066, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
13319,INVEGA TRINZA 525 mg jga.prell.x 1,0,1,1,0,0,0,0,"2401981,56",13/12/2024,13/12/2024,INVEGA TRINZA 525 mg jga.prell.x 1,N,1,1,5,0,13/12/2024,13/12/2024,*,N,0,-1,0,"1740566,348", ,1012700067, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
13320,ZYTIGA 500 mg comp.x 60,0,1,1,0,0,0,0,"7830671,84",13/12/2024,13/12/2024,ZYTIGA 500 mg comp.x 60,N,1,1,5,0,13/12/2024,13/12/2024,*,N,0,-1,0,"5674399,884", ,1012700068, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
13321,UPTRAVI 200 mcg comp.x 140,0,1,1,0,0,0,0,"21738579,28",13/12/2024,13/12/2024,UPTRAVI 200 mcg comp.x 140,N,1,1,5,0,13/12/2024,13/12/2024,*,N,0,-1,0,"15752593,68", ,1012700069, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
13322,UPTRAVI 200 mcg comp.x 60,0,1,1,0,0,0,0,"14992122,28",13/12/2024,13/12/2024,UPTRAVI 200 mcg comp.x 60,N,1,1,5,0,13/12/2024,13/12/2024,*,N,0,-1,0,"10863856,73", ,1012700070, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
13323,UPTRAVI 800 mcg comp.x 60,0,1,1,0,0,0,0,"14992122,28",13/12/2024,13/12/2024,UPTRAVI 800 mcg comp.x 60,N,1,1,5,0,13/12/2024,13/12/2024,*,N,0,-1,0,"10863856,73", ,1012700071, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
13324,ERLEADA 60 mg comp.rec.x 120,0,1,1,0,0,0,0,"11236232,29",13/12/2024,13/12/2024,ERLEADA 60 mg comp.rec.x 120,N,1,1,5,0,13/12/2024,13/12/2024,*,N,0,-1,0,"8142197,312", ,1012700072, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
13325,UPTRAVI 400 mcg comp.x 60,0,1,1,0,0,0,0,"14992122,28",13/12/2024,13/12/2024,UPTRAVI 400 mcg comp.x 60,N,1,1,5,0,13/12/2024,13/12/2024,*,N,0,-1,0,"10863856,73", ,1012700073, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
13326,UPTRAVI 600 mcg comp.x 60,0,1,1,0,0,0,0,"14992122,28",13/12/2024,13/12/2024,UPTRAVI 600 mcg comp.x 60,N,1,1,5,0,13/12/2024,13/12/2024,*,N,0,-1,0,"10863856,73", ,1012700074, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
13327,SYMTUZA comp.rec.x 30,0,1,1,0,0,0,0,"1579346,93",13/12/2024,13/12/2024,SYMTUZA comp.rec.x 30,N,1,1,5,0,13/12/2024,13/12/2024,*,N,0,-1,0,"1144454,297", ,1012700075, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
13328,STELARA 90mg/1ml vial+jga.prell.,0,1,1,0,0,0,0,"10525988,71",13/12/2024,13/12/2024,STELARA 90mg/1ml vial+jga.prell.,N,1,1,5,0,13/12/2024,13/12/2024,*,N,0,-1,0,"7627528,051", ,1012700076, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
13329,STELARA IV 130 mg/26 ml vial x 1,0,1,1,0,0,0,0,"10525988,71",13/12/2024,13/12/2024,STELARA IV 130 mg/26 ml vial x 1,N,1,1,5,0,13/12/2024,13/12/2024,*,N,0,-1,0,"7627528,051", ,1012700077, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
13330,UPTRAVI 1600 mcg comp.x 60,0,1,1,0,0,0,0,"14992122,28",13/12/2024,13/12/2024,UPTRAVI 1600 mcg comp.x 60,N,1,1,5,0,13/12/2024,13/12/2024,*,N,0,-1,0,"10863856,73", ,1012700078, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
13331,SPRAVATO 56mg spray nasal x2x28mg,0,1,1,0,0,0,0,"651727,46",13/12/2024,13/12/2024,SPRAVATO 56mg spray nasal x2x28mg,N,1,1,5,0,13/12/2024,13/12/2024,*,N,0,-1,0,"472266,275", ,1012700080, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
13332,SPRAVATO 84mg spray nasal x3x28mg,0,1,1,0,0,0,0,"977591,54",13/12/2024,13/12/2024,SPRAVATO 84mg spray nasal x3x28mg,N,1,1,5,0,13/12/2024,13/12/2024,*,N,0,-1,0,"708399,667", ,1012700081, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
13333,TREMFYA 100 mg/ml autoiny. x 1,0,1,1,0,0,0,0,"6438400,22",13/12/2024,13/12/2024,TREMFYA 100 mg/ml autoiny. x 1,N,1,1,5,0,13/12/2024,13/12/2024,*,N,0,-1,0,"4665507,406", ,1012700082, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
13334,BALVERSA 3 mg comp.rec.x 56,0,1,1,0,0,0,0,"23859377,9",13/12/2024,13/12/2024,BALVERSA 3 mg comp.rec.x 56,N,1,1,5,0,13/12/2024,13/12/2024,*,N,0,-1,0,"17289404,28", ,1012700083, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
13335,BALVERSA 3 mg comp.rec.x 84,0,1,1,0,0,0,0,"35789067,05",13/12/2024,13/12/2024,BALVERSA 3 mg comp.rec.x 84,N,1,1,5,0,13/12/2024,13/12/2024,*,N,0,-1,0,"25934106,56", ,1012700084, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
13336,BALVERSA 4 mg comp.rec.x 28,0,1,1,0,0,0,0,"15906252,15",13/12/2024,13/12/2024,BALVERSA 4 mg comp.rec.x 28,N,1,1,5,0,13/12/2024,13/12/2024,*,N,0,-1,0,"11526269,67", ,1012700085, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
13337,BALVERSA 4 mg comp.rec.x 56,0,1,1,0,0,0,0,"31812503,68",13/12/2024,13/12/2024,BALVERSA 4 mg comp.rec.x 56,N,1,1,5,0,13/12/2024,13/12/2024,*,N,0,-1,0,"23052538,9", ,1012700086, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
13338,BALVERSA 5 mg comp.rec.x 28,0,1,1,0,0,0,0,"19882815,23",13/12/2024,13/12/2024,BALVERSA 5 mg comp.rec.x 28,N,1,1,5,0,13/12/2024,13/12/2024,*,N,0,-1,0,"14407837,12", ,1012700087, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
13339,OPSYNVI comp. x 30,0,1,1,0,0,0,0,"8771976,49",13/12/2024,13/12/2024,OPSYNVI comp. x 30,N,1,1,5,0,13/12/2024,13/12/2024,*,N,0,-1,0,"6356504,703", ,1012700088, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
13340,DARZALEX SC 1800 mg/15ml vial x 1,0,1,1,0,0,0,0,"16266364,95",13/12/2024,13/12/2024,DARZALEX SC 1800 mg/15ml vial x 1,N,1,1,5,0,13/12/2024,13/12/2024,*,N,0,-1,0,"11787220,98", ,1012700089, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
13341,RYBREVANT 350 mg vial x 7 ml,0,1,1,0,0,0,0,"2443736,62",13/12/2024,13/12/2024,RYBREVANT 350 mg vial x 7 ml,N,1,1,5,0,13/12/2024,13/12/2024,*,N,0,-1,0,"1770823,638", ,1012700090, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
13342,TECVAYLI 153 mg/1.7 ml vial x 1,0,1,1,0,0,0,0,"9404700,16",13/12/2024,13/12/2024,TECVAYLI 153 mg/1.7 ml vial x 1,N,1,1,5,0,13/12/2024,13/12/2024,*,N,0,-1,0,"6815000,116", ,1012700091, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
13343,TECVAYLI 30 mg/3 ml vial x 1,0,1,1,0,0,0,0,"1843321,23",13/12/2024,13/12/2024,TECVAYLI 30 mg/3 ml vial x 1,N,1,1,5,0,13/12/2024,13/12/2024,*,N,0,-1,0,"1335740,022", ,1012700092, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
43572,STELARA 90mg/1ml autoinyector,0,1,1,0,0,0,0,"10525988,71",16/12/2024,16/12/2024,STELARA 90mg/1ml autoinyector,N,1,1,5,0,16/12/2024,16/12/2024,*,N,0,-1,0,"7627528,051", ,1012700093, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
13344,ORIFUNGAL cr.x 15 g,0,1,1,0,0,0,0,"11176,92",13/12/2024,13/12/2024,ORIFUNGAL cr.x 15 g,N,1,1,5,0,13/12/2024,13/12/2024,*,N,0,-1,0,"8099,217", ,1012700202, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
13346,HALOPIDOL 1 mg comp.x 100,0,1,1,0,0,0,0,"16606,34",13/12/2024,13/12/2024,HALOPIDOL 1 mg comp.x 100,N,1,1,5,0,13/12/2024,13/12/2024,*,N,0,-1,0,"12033,58", ,1012700501, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
13347,HALOPIDOL 10 mg comp.x 60,0,1,1,0,0,0,0,"65742,78",13/12/2024,13/12/2024,HALOPIDOL 10 mg comp.x 60,N,1,1,5,0,13/12/2024,13/12/2024,*,N,0,-1,0,"47639,696", ,1012700505, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
13348,HALOPIDOL 5 mg comp.x 60,0,1,1,0,0,0,0,"33838,9",13/12/2024,13/12/2024,HALOPIDOL 5 mg comp.x 60,N,1,1,5,0,13/12/2024,13/12/2024,*,N,0,-1,0,"24520,942", ,1012700508, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
13349,HALOPIDOL 5 mg iny.a.x 5 x 1 ml,0,1,1,0,0,0,0,"37252,16",13/12/2024,13/12/2024,HALOPIDOL 5 mg iny.a.x 5 x 1 ml,N,1,1,5,0,13/12/2024,13/12/2024,*,N,0,-1,0,"26994,319", ,1012700514, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
13350,STUGERON FORTE comp.x 60,0,1,1,0,0,0,0,"12259,62",13/12/2024,13/12/2024,STUGERON FORTE comp.x 60,N,1,1,5,0,13/12/2024,13/12/2024,*,N,0,-1,0,"8883,783", ,1012701301, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
13351,SIBELIUM comp.x 30,0,1,1,0,0,0,0,10201,13/12/2024,13/12/2024,SIBELIUM comp.x 30,N,1,1,5,0,13/12/2024,13/12/2024,*,N,0,-1,0,"7392,029", ,1012702103, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
13353,HALOPIDOL DECANOATO iny.a.x 1 ml,0,1,1,0,0,0,0,"21882,11",13/12/2024,13/12/2024,HALOPIDOL DECANOATO iny.a.x 1 ml,N,1,1,5,0,13/12/2024,13/12/2024,*,N,0,-1,0,"15856,601", ,1012703701, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
13354,HALOPIDOL DECANOATO iny.a.x 3 ml,0,1,1,0,0,0,0,"40594,8",13/12/2024,13/12/2024,HALOPIDOL DECANOATO iny.a.x 3 ml,N,1,1,5,0,13/12/2024,13/12/2024,*,N,0,-1,0,"29416,522", ,1012703702, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
13355,SPORANOX PULSO caps.x 28,0,1,1,0,0,0,0,"55807,5",13/12/2024,13/12/2024,SPORANOX PULSO caps.x 28,N,1,1,5,0,13/12/2024,13/12/2024,*,N,0,-1,0,"40440,217", ,1012704201, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
13356,RISPERDAL 1 mg comp.x 20,0,1,1,0,0,0,0,"18931,76",13/12/2024,13/12/2024,RISPERDAL 1 mg comp.x 20,N,1,1,5,0,13/12/2024,13/12/2024,*,N,0,-1,0,"13718,667", ,1012705801, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
13357,RISPERDAL 2 mg comp.x 20,0,1,1,0,0,0,0,"35985,78",13/12/2024,13/12/2024,RISPERDAL 2 mg comp.x 20,N,1,1,5,0,13/12/2024,13/12/2024,*,N,0,-1,0,"26076,652", ,1012705803, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
13358,RISPERDAL 2 mg comp.x 60,0,1,1,0,0,0,0,"102177,26",13/12/2024,13/12/2024,RISPERDAL 2 mg comp.x 60,N,1,1,5,0,13/12/2024,13/12/2024,*,N,0,-1,0,"74041,493", ,1012705804, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
13359,RISPERDAL 3 mg comp.x 20,0,1,1,0,0,0,0,"53749,21",13/12/2024,13/12/2024,RISPERDAL 3 mg comp.x 20,N,1,1,5,0,13/12/2024,13/12/2024,*,N,0,-1,0,"38948,703", ,1012705805, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
13360,RISPERDAL 3 mg comp.x 60,0,1,1,0,0,0,0,"150994,59",13/12/2024,13/12/2024,RISPERDAL 3 mg comp.x 60,N,1,1,5,0,13/12/2024,13/12/2024,*,N,0,-1,0,"109416,37", ,1012705806, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
13361,RISPERDAL 4 mg comp.x 20,0,1,1,0,0,0,0,"67844,85",13/12/2024,13/12/2024,RISPERDAL 4 mg comp.x 20,N,1,1,5,0,13/12/2024,13/12/2024,*,N,0,-1,0,"49162,935", ,1012705807, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
13362,RISPERDAL sol.oral x 100 ml,0,1,1,0,0,0,0,"114884,4",13/12/2024,13/12/2024,RISPERDAL sol.oral x 100 ml,N,1,1,5,0,13/12/2024,13/12/2024,*,N,0,-1,0,"83249,565", ,1012705808, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
13363,RISPERDAL sol.oral x 30 ml,0,1,1,0,0,0,0,"38607,04",13/12/2024,13/12/2024,RISPERDAL sol.oral x 30 ml,N,1,1,5,0,13/12/2024,13/12/2024,*,N,0,-1,0,"27976,116", ,1012705809, ,-1,1,1,N,-1,0,1,0,1/12/2024,31/12/2024
